First Name,Last Name,Title,Account Name,Status
Yoshi,Maisami,Cheif Technology Officer,Stepstone Group,Active Member Firm
A.J.,Frey,General Counsel,Stepstone Group,Active Member Firm
Jennifer,Spalding,Executive Assistant & Administrative Manager,Stepstone Group,Active Member Firm
Courtney,Mullin,Investor Relations Associate,Stepstone Group,Active Member Firm
Bailey,DeVries,Director,Stepstone Group,Active Member Firm
Brett,Depenbrock,Senior Associate,Stepstone Group,Active Member Firm
Amanda,Chang,Assistant to Eric Thompson/Lindsay Redfield,Stepstone Group,Active Member Firm
Kendra,Plemmons,Fund Management Associate,Stepstone Group,Active Member Firm
Dale,Irby,Venture Partner,Stepstone Group,Active Member Firm
Jennifer,Berg,Director of Fund Management,Stepstone Group,Active Member Firm
Carrie,McIntyre,CFO,Stepstone Group,Active Member Firm
Lyn,Blithe,Executive Assistant,Stepstone Group,Active Member Firm
Maribel,Yoo,Vice President of Marketing & Communications,Stepstone Group,Active Member Firm
Greg,Wallem,,Stepstone Group,Active Member Firm
Bhavika,Vyas,,Stepstone Group,Active Member Firm
Eden,Lawrence,Vice President (IR),Stepstone Group,Active Member Firm
Carrie,McIntyre,,Stepstone Group,Active Member Firm
Melissa,Beccio,,Stepstone Group,Active Member Firm
Joshua,Heching,,Stepstone Group,Active Member Firm
Luke,Scaglione,,Stepstone Group,Active Member Firm
Jim,Lim,Partner,Stepstone Group,Active Member Firm
Eric,Thompson,Chief Operating Officer,Stepstone Group,Active Member Firm
Hunter,Somerville,General Partner,Stepstone Group,Active Member Firm
John,Avirett,General Partner,Stepstone Group,Active Member Firm
Jay,Jarrett,Director of Investor Relations,Stepstone Group,Active Member Firm
Adair,Newhall,Principal,Stepstone Group,Active Member Firm
Bob,More,Board Member,Stepstone Group,Active Member Firm
Ashmeet,Sidana,"Founder, Managing Partner",Stepstone Group,Active Member Firm
Matthew,Berger,Senior Associate,Stepstone Group,Active Member Firm
Deric,Emry,Venture Partner,Stepstone Group,Active Member Firm
Chuck,Newhall,Chairman Emeritus of the Industry Advisory Board,Stepstone Group,Active Member Firm
Michael,Classen,Analyst,Stepstone Group,Active Member Firm
Mike,Joslin,Director of Portfolio Development,Stepstone Group,Active Member Firm
Felicia,Bond,Executive Assistant to C. Ashton Newhall,Stepstone Group,Active Member Firm
Brittany,Hargest,Vice President,Stepstone Group,Active Member Firm
Seyonne,Kang,Partner,Stepstone Group,Active Member Firm
John,Wuestling,Vice President,Stepstone Group,Active Member Firm
Courtney,Mullin,,Stepstone Group,Active Member Firm
Ashton,Newhall,General Partner,Stepstone Group,Active Member Firm
John,Coelho,Partner,Stepstone Group,Active Member Firm
Andrew,Callahan,Partner,Stepstone Group,Active Member Firm
Brian,Borton,Partner,Stepstone Group,Active Member Firm
Jacob,Shea,Partner,Structure Capital,Active Member Firm
Rachna,Dayal,Managing Partner,Sugati Ventures,Active Member Firm
Aaron,Newman,Associate,Summit Partners,Active Member Firm
Angela,Ha,Associate,Summit Partners,Active Member Firm
Chris,Davis,"Vice President, Investor Relations",Summit Partners,Active Member Firm
Daniel,Tortora,"Vice President, Investor Relations",Summit Partners,Active Member Firm
Haider,Arshad,Associate,Summit Partners,Active Member Firm
Ian,Rothkopf,Senior Associate,Summit Partners,Active Member Firm
Luke,Nowicki,Vice President,Summit Partners,Active Member Firm
Olivia,Ley,Vice President,Summit Partners,Active Member Firm
RJ,Gentile,Senior Associate,Summit Partners,Active Member Firm
Sophia,Popova,Partner,Summit Partners,Active Member Firm
Jeffrey,Allen,Associate,Summit Partners,Active Member Firm
Jessie,Sheff,Senior Associate,Summit Partners,Active Member Firm
Luke,Parsons,Principal,Summit Partners,Active Member Firm
Nik,Ohri,Associate,Summit Partners,Active Member Firm
Yoon,Lee,Partner & Head of International Investor Relations,Summit Partners,Active Member Firm
Mats,Heimes,Senior Associate,Summit Partners,Active Member Firm
Heather,Brooks,Associate,Summit Partners,Active Member Firm
Niclas,Priess,Associate,Summit Partners,Active Member Firm
Summit,Partners,,Summit Partners,Active Member Firm
Paul,De Sadeleer,Associate,Summit Partners,Active Member Firm
Adesh,Jain,Associate,Summit Partners,Active Member Firm
Alex,Phelan,Senior Associate,Summit Partners,Active Member Firm
Andrew,Symons,Director of Investor Relations,Summit Partners,Active Member Firm
Blake,Brown,Associate,Summit Partners,Active Member Firm
Erin,Reilly,Market Associate,Summit Partners,Active Member Firm
Matthew,Nash,Associate,Summit Partners,Active Member Firm
Aleksandra,Antolak,Associate,Summit Partners,Active Member Firm
John,Dolan,Director of Public Equities Marketing & Research,Summit Partners,Active Member Firm
Kelly,Echavarria,Associate,Summit Partners,Active Member Firm
Jonathan,Gilman,Vice President,Summit Partners,Active Member Firm
Andrew,Hilboldt,Associate,Summit Partners,Active Member Firm
Andrew,Lee,Vice President,Summit Partners,Active Member Firm
Samuele,Mazzoli,Associate,Summit Partners,Active Member Firm
Eunji,Chung,Vice President,Summit Partners,Active Member Firm
Aramide,Olaniyan,Associate,Summit Partners,Active Member Firm
Ashley,Conti Smith,Principal,Summit Partners,Active Member Firm
Ben,Keusch,Associate,Summit Partners,Active Member Firm
Brian,Mc Gartoll,Associate,Summit Partners,Active Member Firm
Chad,Janis,Associate,Summit Partners,Active Member Firm
Cody,Lee,"Principal, Growth Marketing",Summit Partners,Active Member Firm
Emily,Price,Associate,Summit Partners,Active Member Firm
Erin,White,Chief Compliance Officer,Summit Partners,Active Member Firm
Fred,Pettijohn,Vice President,Summit Partners,Active Member Firm
George,Cheng,Associate,Summit Partners,Active Member Firm
Irem,Rami,Vice President,Summit Partners,Active Member Firm
Irina,Müller,Vice President,Summit Partners,Active Member Firm
Kurt,Brimberry,"Principal, Infrastructure Technology",Summit Partners,Active Member Firm
Matt,Fisher,Associate,Summit Partners,Active Member Firm
Max,Miller,"Senior Associate, Investor Relations",Summit Partners,Active Member Firm
Melanie,Jordan,Associate,Summit Partners,Active Member Firm
Nick,Oppedisano,Partner,Summit Partners,Active Member Firm
Nicole,Christopolous,"Vice President, Talent & Recruiting",Summit Partners,Active Member Firm
Scott,Hughes,Associate,Summit Partners,Active Member Firm
Steve,Cardillo,"Director, Portfolio M&A",Summit Partners,Active Member Firm
Lidija,Massenko,Senior Associate,Summit Partners,Active Member Firm
Ross,Murphy,"Director, Investor Relations",Summit Partners,Active Member Firm
Chelsea,Jurman,Principal,Summit Partners,Active Member Firm
Alex,LaPolice,Vice President,Summit Partners,Active Member Firm
Andrew,Georgeson,Associate,Summit Partners,Active Member Firm
Kendra,Demler,Executive Assistant,Summit Partners,Active Member Firm
Hanyin,Cheng,Principal,Summit Partners,Active Member Firm
Melanie,Whelan,Advisory Partner,Summit Partners,Active Member Firm
Luna,Dai,Vice President,Summit Partners,Active Member Firm
Mark,Shankar,Vice President,Summit Partners,Active Member Firm
Kevin,Jeon,"Director of Revenue Optimization, Peak Performance Group",Summit Partners,Active Member Firm
Bobby,Schneider,"Vice President, Peak Performance Group",Summit Partners,Active Member Firm
Chandler,Scott,Vice President,Summit Partners,Active Member Firm
Ben,Riedel,Associate,Summit Partners,Active Member Firm
Peder,Nerseth,Associate,Summit Partners,Active Member Firm
Miloni,Madan,Associate,Summit Partners,Active Member Firm
Mariam,Nait Abdi,Associate,Summit Partners,Active Member Firm
Cristina,Moratilla Martín,Associate,Summit Partners,Active Member Firm
Ziyaad,Khayrattee,Associate,Summit Partners,Active Member Firm
Aditi,Erdman,Senior Associate,Summit Partners,Active Member Firm
Alex,Garcia,Associate,Summit Partners,Active Member Firm
Robert,Grady,Advisory Partner,Summit Partners,Active Member Firm
Ravi,Mahadevia,Vice President,Summit Partners,Active Member Firm
John,Hawley,Vice President,Summit Partners,Active Member Firm
Orianne,Donnadieu,Associate,Summit Partners,Active Member Firm
Craig,Haratz,Associate,Summit Partners,Active Member Firm
Samuel,Ovaskainen,Analyst,Summit Partners,Active Member Firm
Madison,Shaw,Associate,Summit Partners,Active Member Firm
Vicky,Liu,Associate,Summit Partners,Active Member Firm
Kai,Terada-Herzer,Associate,Summit Partners,Active Member Firm
Jenna,Steichen,Analyst,Summit Partners,Active Member Firm
Amanda,Dai,Associate,Summit Partners,Active Member Firm
Alberto,Reyes,Senior Associate,Summit Partners,Active Member Firm
Aayush,Goradia,Associate,Summit Partners,Active Member Firm
Maximillian,Behrens,Associate,Summit Partners,Active Member Firm
Ali,Dowd,Principal,Summit Partners,Active Member Firm
Webb,Harrington,"Associate, Capital Markets",Summit Partners,Active Member Firm
David,Elgawly,Associate,Summit Partners,Active Member Firm
Nour,Zaki,Associate,Summit Partners,Active Member Firm
Jan,Kloeppelt,Senior Associate,Summit Partners,Active Member Firm
Roma,Romaniv,Associate,Summit Partners,Active Member Firm
Olivia,O'Hagan,Associate,Summit Partners,Active Member Firm
Margot,Bruder,Marketing Manager,Summit Partners,Active Member Firm
Matthew,Koenigsberg,Senior Associate,Summit Partners,Active Member Firm
Michael,Gualario,Analyst,Summit Partners,Active Member Firm
Grace,Limoncelli,"Associate, Capital Markets",Summit Partners,Active Member Firm
Annie,Cory,Associate,Summit Partners,Active Member Firm
Joe,Balaban,Associate,Summit Partners,Active Member Firm
Luke,Farrugia,Senior Associate,Summit Partners,Active Member Firm
Karrisha,Gillespie,Associate,Summit Partners,Active Member Firm
Sarah,Guller,associate,Summit Partners,Active Member Firm
Lindsi,Kimisuka,"Vice President, Product",Summit Partners,Active Member Firm
Sharon,Lin,"Vice President, Data Sciences",Summit Partners,Active Member Firm
John,Martin,Associate,Summit Partners,Active Member Firm
Matthew,Meyer,Associate,Summit Partners,Active Member Firm
Nik,Ohri,Vice President,Summit Partners,Active Member Firm
Scott,Prozeller,Vice President,Summit Partners,Active Member Firm
Laurie,Rennie,Associate,Summit Partners,Active Member Firm
Papa Yaw,Sencherey,Associate,Summit Partners,Active Member Firm
Cathy,Tanimura,"Principal, Data Science",Summit Partners,Active Member Firm
Paul-Hugo,Thiboult,Senior Associate,Summit Partners,Active Member Firm
Aaron,White,"Vice President, Capital Markets",Summit Partners,Active Member Firm
Daniel,Kim,Associate,Summit Partners,Active Member Firm
Julianne,Hummelberg,Vice President,Summit Partners,Active Member Firm
Daniel,Kim,Associate,Summit Partners,Active Member Firm
Marc,Vangerven,Associate,Summit Partners,Active Member Firm
Liam,Shanahan,Associate,Summit Partners,Active Member Firm
William,Carrabino,Associate,Summit Partners,Active Member Firm
Grace,Gwozdz,Senior Associate,Summit Partners,Active Member Firm
Harold,Jones,Associate,Summit Partners,Active Member Firm
Devin,O'Connor,"Director, Healthcare Human Capital",Summit Partners,Active Member Firm
John,Carpenter,"Senior Associate, Growth Marketing",Summit Partners,Active Member Firm
Roy,Kamineni,Associate,Summit Partners,Active Member Firm
Patrick,McLaughlin,Senior Associate,Summit Partners,Active Member Firm
Jerome,Fulton,Senior Associate,Summit Partners,Active Member Firm
Daniel,Kramer,Associate,Summit Partners,Active Member Firm
Alex,Dewhurst,Associate,Summit Partners,Active Member Firm
Emma,Himes,Associate,Summit Partners,Active Member Firm
Alex,Vollmer,Director of Engineering,Summit Partners,Active Member Firm
Sienna,Henderson,Associate,Summit Partners,Active Member Firm
Martin,Nygaard,Associate,Summit Partners,Active Member Firm
Austin,Stradling,Associate,Summit Partners,Active Member Firm
Hitha,Uday,Associate,Summit Partners,Active Member Firm
Lestrange,Stern,Director of Responsible Investing,Summit Partners,Active Member Firm
Thomas,Jennings,Managing Director,Summit Partners,Active Member Firm
Raymond,Sozzi,Executive-in-Residence,Summit Partners,Active Member Firm
C.J.,Fitzgerald,Senior Advisor,Summit Partners,Active Member Firm
Greg,Goldfarb,Managing Director,Summit Partners,Active Member Firm
Craig,Frances,Managing Director,Summit Partners,Active Member Firm
Harrison,Miller,Senior Advisor,Summit Partners,Active Member Firm
Matthew,Guy-Hamilton,Managing Director,Summit Partners,Active Member Firm
Peter,Rottier,Managing Director,Summit Partners,Active Member Firm
E. Roe,"Stamps, IV",Founding Managing Director,Summit Partners,Active Member Firm
Mark,deLaar,Managing Director,Summit Partners,Active Member Firm
Christian,Strain,Managing Director,Summit Partners,Active Member Firm
Leonard,Ferrington,Managing Director,Summit Partners,Active Member Firm
Susan,Barr,"Vice President, Marketing",Summit Partners,Active Member Firm
Alexander,Whittemore,Senior Advisor,Summit Partners,Active Member Firm
Scott,Collins,COO and Managing Director,Summit Partners,Active Member Firm
Han,Sikkens,Managing Director,Summit Partners,Active Member Firm
Thomas,Guilfoile,Senior Associate,Summit Partners,Active Member Firm
Steffan,Peyer,Managing Director,Summit Partners,Active Member Firm
Jesse,Lane,Principal,Summit Partners,Active Member Firm
Zachary,Gut,Vice President,Summit Partners,Active Member Firm
Andrew,Collins,Managing Director,Summit Partners,Active Member Firm
Courtney,McCarthy,Chief Investor Relations Officer,Summit Partners,Active Member Firm
David,Averett,"Managing Director, Peak Performance Group",Summit Partners,Active Member Firm
Justin,Craigie,Vice President,Summit Partners,Active Member Firm
Jay,Pauley,Managing Director,Summit Partners,Active Member Firm
Adam,Britt,Managing Director,Summit Partners,Active Member Firm
James,Freeland,Managing Director,Summit Partners,Active Member Firm
Robert,Hassell,Managing Director,Summit Partners,Active Member Firm
Jack,Le Roy,Principal,Summit Partners,Active Member Firm
Gregg,Nardone,Managing Director,Summit Partners,Active Member Firm
Mark,Nordstrom,"Partner, Capital Markets",Summit Partners,Active Member Firm
Walter,Kortschak,Senior Advisor,Summit Partners,Active Member Firm
Colin,Mistele,Managing Director,Summit Partners,Active Member Firm
Peter,Francis,Managing Director,Summit Partners,Active Member Firm
Dennis,Kim,Vice President,Summit Partners,Active Member Firm
Steven,Twomey,Vice President,Summit Partners,Active Member Firm
Choon Woo,Ha,Senior Associate,Summit Partners,Active Member Firm
Robert,Mlnarik,Senior Associate,Summit Partners,Active Member Firm
Devin,O'Malley,Vice President,Summit Partners,Active Member Firm
Antony,Clavel,Managing Director,Summit Partners,Active Member Firm
Johannes,Grefe,Managing Director,Summit Partners,Active Member Firm
Thomas,Usher,Senior Associate,Summit Partners,Active Member Firm
Robert,Fee,"Vice President, Peak Performance Group",Summit Partners,Active Member Firm
Darren,Black,Managing Director,Summit Partners,Active Member Firm
Gabriel,Carreiro,Vice President,Summit Partners,Active Member Firm
Johan,Olsson,Associate,Summit Partners,Active Member Firm
Thomas,Tarnowski,Managing Director,Summit Partners,Active Member Firm
Mark,Hexamer,"Principal, Growth Products & Services Human Capital",Summit Partners,Active Member Firm
Dayton,Ogden,"Partner, Technology Human Capital",Summit Partners,Active Member Firm
Sam,Kennedy,Associate,Summit Partners,Active Member Firm
Gus,Phelps,Principal,Summit Partners,Active Member Firm
Matthew,Frustaci,Associate,Summit Partners,Active Member Firm
Evan,Kaufman,Associate,Summit Partners,Active Member Firm
Bruce,Evans,Senior Advisor,Summit Partners,Active Member Firm
Martin,Mannion,Senior Advisor,Summit Partners,Active Member Firm
Kevin,Mohan,Senior Advisor,Summit Partners,Active Member Firm
Thomas,Roberts,Managing Director,Summit Partners,Active Member Firm
Stephen,Woodsum,Founding Managing Director,Summit Partners,Active Member Firm
John,Carroll,Managing Director,Summit Partners,Active Member Firm
Robin,Devereux,Senior Advisor,Summit Partners,Active Member Firm
Peter,Chung,CEO and Managing Director,Summit Partners,Active Member Firm
Gregory,Avis,Founding Managing Director,Summit Partners,Active Member Firm
Donald,Allen,Director of Portfolio Technology,Summit Partners,Active Member Firm
Benjamin,Davis,Associate,Summit Partners,Active Member Firm
Colleen,Pizzotti,Marketing Associate,Summit Partners,Active Member Firm
Matthias,Allgaier,Managing Director,Summit Partners,Active Member Firm
Kevin,Messerle,Principal,Summit Partners,Active Member Firm
Adam,Hennessey,Managing Director & Chief Financial Officer,Summit Partners,Active Member Firm
David,Schiller,Managing Director & Chief Investor Relations Officer,Summit Partners,Active Member Firm
Neil,Roseman,Technologist-in-Residence,Summit Partners,Active Member Firm
Sergio,Mur,"Partner, Peak Performance Group",Summit Partners,Active Member Firm
Scott,Ferguson,Partner,Summit Partners,Active Member Firm
Paul,Furer,Partner,Summit Partners,Active Member Firm
Andrew,McCarthy,Vice President,Summit Partners,Active Member Firm
Kevin,Mullins,Vice President,Summit Partners,Active Member Firm
Jean-Paul,Sanday,Vice President,Summit Partners,Active Member Firm
Ross,Stern,Managing Director,Summit Partners,Active Member Firm
Conor,McKinnon,Vice President,Summit Partners,Active Member Firm
